date,code,market,close,volume,name
2026-01-06,8105,TWSE,12.45,5406053.0,凌巨
2026-01-06,8110,TWSE,68.5,85978993.0,華東
2026-01-06,8112,TWSE,76.5,38106222.0,至上
2026-01-06,8112A,TWSE,44.8,81042.0,至上甲特
2026-01-06,8114,TWSE,172.0,585832.0,振樺電
2026-01-06,8131,TWSE,65.9,36456446.0,福懋科
2026-01-06,8150,TWSE,48.2,65810214.0,南茂
2026-01-06,8162,TWSE,39.4,278373.0,微矽電子-創
2026-01-06,8163,TWSE,29.45,1256585.0,達方
2026-01-06,8201,TWSE,13.4,94143.0,無敵
2026-01-06,8210,TWSE,957.0,1764425.0,勤誠
2026-01-06,8213,TWSE,32.35,401744.0,志超
2026-01-06,8215,TWSE,18.4,1055008.0,明基材
2026-01-06,8222,TWSE,40.0,511872.0,寶一
2026-01-06,8249,TWSE,49.8,598255.0,菱光
2026-01-06,8261,TWSE,90.8,1176666.0,富鼎
2026-01-06,8271,TWSE,109.5,10166261.0,宇瞻
2026-01-06,8341,TWSE,77.1,381917.0,日友
2026-01-06,8367,TWSE,42.5,84127.0,建新國際
2026-01-06,8374,TWSE,80.2,322843.0,羅昇
2026-01-06,8404,TWSE,23.2,774902.0,百和興業-KY
2026-01-06,8411,TWSE,12.1,164051.0,福貞-KY
2026-01-06,8422,TWSE,31.3,123463636.0,可寧衛*
2026-01-06,8429,TWSE,7.54,250661.0,金麗-KY
2026-01-06,8438,TWSE,49.4,9183792.0,昶昕
2026-01-06,8442,TWSE,69.5,35765.0,威宏-KY
2026-01-06,8443,TWSE,11.15,5345.0,阿瘦
2026-01-06,8454,TWSE,203.0,629724.0,富邦媒
2026-01-06,8462,TWSE,148.0,136954.0,柏文
2026-01-06,8463,TWSE,26.4,116392.0,潤泰材
2026-01-06,8464,TWSE,364.5,1002330.0,億豐
2026-01-06,8466,TWSE,21.7,50298.0,美吉吉-KY
2026-01-06,8467,TWSE,176.0,186236.0,波力-KY
2026-01-06,8473,TWSE,35.95,533391.0,山林水
2026-01-06,8476,TWSE,17.2,331133.0,台境*
2026-01-06,8478,TWSE,189.0,277460.0,東哥遊艇
2026-01-06,8481,TWSE,40.35,47506.0,政伸
2026-01-06,8482,TWSE,50.0,10210.0,商億-KY
2026-01-06,8487,TWSE,79.0,37530.0,愛爾達-創
2026-01-06,8488,TWSE,9.9,2002.0,吉源-KY
2026-01-06,8499,TWSE,321.0,250855.0,鼎炫-KY
2026-01-06,8926,TWSE,41.05,1254334.0,台汽電
2026-01-06,8940,TWSE,21.65,609829.0,新天地
2026-01-06,8996,TWSE,578.0,4427442.0,高力
2026-01-06,9103,TWSE,4.36,772252.0,美德醫療-DR
2026-01-06,910322,TWSE,23.4,5899.0,康師傅-DR
2026-01-06,9105,TWSE,5.77,13213096.0,泰金寶-DR
2026-01-06,910861,TWSE,5.26,42000.0,神州-DR
2026-01-06,9110,TWSE,3.15,10000.0,越南控-DR
2026-01-06,911608,TWSE,2.68,24000.0,明輝-DR
2026-01-06,911622,TWSE,3.83,4001.0,泰聚亨-DR
2026-01-06,911868,TWSE,1.32,285845.0,同方友友-DR
2026-01-06,912000,TWSE,2.68,462500.0,晨訊科-DR
2026-01-06,9136,TWSE,7.9,571306.0,巨騰-DR
2026-01-06,9802,TWSE,100.0,1172869.0,鈺齊-KY
2026-01-06,9902,TWSE,16.3,554807.0,台火
2026-01-06,9904,TWSE,30.15,17785072.0,寶成
2026-01-06,9905,TWSE,19.85,185047.0,大華
2026-01-06,9906,TWSE,49.05,153028.0,欣巴巴
2026-01-06,9907,TWSE,17.85,3031719.0,統一實
2026-01-06,9908,TWSE,29.85,100642.0,大台北
2026-01-06,9910,TWSE,107.5,1619528.0,豐泰
2026-01-06,9911,TWSE,83.4,226087.0,櫻花
2026-01-06,9912,TWSE,12.5,37216.0,偉聯
2026-01-06,9914,TWSE,79.0,1296580.0,美利達
2026-01-06,9917,TWSE,108.5,459912.0,中保科
2026-01-06,9918,TWSE,39.65,14995.0,欣天然
2026-01-06,9919,TWSE,16.3,443367.0,康那香
2026-01-06,9921,TWSE,88.7,2214309.0,巨大
2026-01-06,9924,TWSE,51.3,277553.0,福興
2026-01-06,9925,TWSE,40.8,196810.0,新保
2026-01-06,9926,TWSE,49.45,15154.0,新海
2026-01-06,9927,TWSE,67.9,108081.0,泰銘
2026-01-06,9928,TWSE,18.35,56420.0,中視
2026-01-06,9929,TWSE,10.7,24147.0,秋雨
2026-01-06,9930,TWSE,70.1,75902.0,中聯資源
2026-01-06,9931,TWSE,33.7,52395.0,欣高
2026-01-06,9933,TWSE,30.6,2288167.0,中鼎
2026-01-06,9934,TWSE,9.8,844370.0,成霖
2026-01-06,9935,TWSE,19.55,596197.0,慶豐富
2026-01-06,9937,TWSE,57.9,84232.0,全國
2026-01-06,9938,TWSE,49.7,1862165.0,百和
2026-01-06,9939,TWSE,116.5,1686634.0,宏全
2026-01-06,9940,TWSE,22.25,593736.0,信義
2026-01-06,9941,TWSE,81.3,3755757.0,裕融
2026-01-06,9941A,TWSE,50.3,19291.0,裕融甲特
2026-01-06,9942,TWSE,105.5,67788.0,茂順
2026-01-06,9943,TWSE,60.0,40694.0,好樂迪
2026-01-06,9944,TWSE,16.95,22976.0,新麗
2026-01-06,9945,TWSE,29.55,14275005.0,潤泰新
2026-01-06,9946,TWSE,19.15,372336.0,三發地產
2026-01-06,9955,TWSE,30.85,1182729.0,佳龍
2026-01-06,9958,TWSE,149.0,2199623.0,世紀鋼
2025-12-17,0050,TWSE,69.5,232910010.0,元大台灣50
2025-12-17,0051,TWSE,93.0,153527.0,元大中型100
2025-12-17,0052,TWSE,40.4,101052485.0,富邦科技
2025-12-17,0053,TWSE,149.15,33137.0,元大電子
2025-12-17,0055,TWSE,32.04,186420.0,元大MSCI金融
2025-12-17,0056,TWSE,37.13,82637678.0,元大高股息
2025-12-17,0057,TWSE,202.7,115973.0,富邦摩台
2025-12-17,0061,TWSE,23.35,494983.0,元大寶滬深
2025-12-17,006203,TWSE,126.4,5642.0,元大MSCI台灣
2025-12-17,006204,TWSE,152.9,4653.0,永豐臺灣加權
2025-12-17,006205,TWSE,40.04,503782.0,富邦上証
2025-12-17,006206,TWSE,37.66,210923.0,元大上證50
2025-12-17,006207,TWSE,31.13,210353.0,復華滬深
2025-12-17,006208,TWSE,158.65,19104200.0,富邦台50
2025-12-17,00625K,TWSE,9.01,4000.0,富邦上証+R
2025-12-17,00631L,TWSE,396.2,7235521.0,元大台灣50正2
2025-12-17,00632R,TWSE,15.73,135144074.0,元大台灣50反1
2025-12-17,00633L,TWSE,50.75,3624199.0,富邦上証正2
2025-12-17,00634R,TWSE,3.19,173000.0,富邦上証反1
2025-12-17,00635U,TWSE,47.2,5888587.0,期元大S&P黃金
2025-12-17,00636,TWSE,27.29,1047102.0,國泰中國A50
2025-12-17,00636K,TWSE,8.76,200.0,國泰中國A50+U
2025-12-17,00637L,TWSE,20.85,39097206.0,元大滬深300正2
2025-12-17,00638R,TWSE,6.79,299100.0,元大滬深300反1
2025-12-17,00639,TWSE,15.35,646444.0,富邦深100
2025-12-17,00640L,TWSE,80.55,395962.0,富邦日本正2
2025-12-17,00641R,TWSE,4.48,3392436.0,富邦日本反1
2025-12-17,00642U,TWSE,14.99,7300346.0,期元大S&P石油
2025-12-17,00643,TWSE,17.37,3956611.0,群益深証中小
2025-12-17,00643K,TWSE,3.85,1000.0,群益深証中小+R
2025-12-17,00645,TWSE,48.67,538708.0,富邦日本
2025-12-17,00646,TWSE,67.8,9557889.0,元大S&P500
2025-12-17,00647L,TWSE,116.8,90217.0,元大S&P500正2
2025-12-17,00648R,TWSE,4.36,2278400.0,元大S&P500反1
2025-12-17,00650L,TWSE,18.42,8427931.0,復華香港正2
2025-12-17,00651R,TWSE,5.19,524799.0,復華香港反1
2025-12-17,00652,TWSE,37.63,416415.0,富邦印度
2025-12-17,00653L,TWSE,59.35,152889.0,富邦印度正2
2025-12-17,00654R,TWSE,6.16,106002.0,富邦印度反1
2025-12-17,00655L,TWSE,35.32,2807971.0,國泰中國A50正2
2025-12-17,00656R,TWSE,6.01,295421.0,國泰中國A50反1
2025-12-17,00657,TWSE,60.95,259891.0,國泰日經225
2025-12-17,00657K,TWSE,19.39,200.0,國泰日經225+U
2025-12-17,00660,TWSE,42.39,40043.0,元大歐洲50
2025-12-17,00661,TWSE,66.7,382945.0,元大日經225
2025-12-17,00662,TWSE,102.25,7846168.0,富邦NASDAQ
2025-12-17,00663L,TWSE,51.55,12521510.0,國泰臺灣加權正2
2025-12-17,00664R,TWSE,2.54,33173652.0,國泰臺灣加權反1
2025-12-17,00665L,TWSE,11.28,25508954.0,富邦恒生國企正2
2025-12-17,00666R,TWSE,8.63,235000.0,富邦恒生國企反1
2025-12-17,00668,TWSE,55.4,45518.0,國泰美國道瓊
2025-12-17,00668K,TWSE,17.66,200.0,國泰美國道瓊+U
2025-12-17,00669R,TWSE,5.68,1534302.0,國泰美國道瓊反1
2025-12-17,00670L,TWSE,161.45,2025155.0,富邦NASDAQ正2
2025-12-17,00671R,TWSE,2.87,9148570.0,富邦NASDAQ反1
2025-12-17,00673R,TWSE,28.68,2847146.0,期元大S&P原油反1
2025-12-17,00674R,TWSE,5.77,3027194.0,期元大S&P黃金反1
2025-12-17,00675L,TWSE,156.85,5885415.0,富邦臺灣加權正2
2025-12-17,00676R,TWSE,8.65,9430661.0,富邦臺灣加權反1
2025-12-17,00678,TWSE,34.64,420853.0,群益那斯達克生技
2025-12-17,00680L,TWSE,7.15,27980200.0,元大美債20正2
2025-12-17,00681R,TWSE,20.87,61000.0,元大美債20反1
2025-12-17,00682U,TWSE,20.25,15000.0,期元大美元指數
2025-12-17,00683L,TWSE,20.93,70405.0,期元大美元指正2
2025-12-17,00684R,TWSE,15.54,77000.0,期元大美元指反1
2025-12-17,00685L,TWSE,140.7,1686967.0,群益臺灣加權正2
2025-12-17,00686R,TWSE,1.56,9333873.0,群益臺灣加權反1
2025-12-17,00688L,TWSE,7.13,16643846.0,國泰20年美債正2
2025-12-17,00689R,TWSE,21.72,2000.0,國泰20年美債反1
2025-12-17,00690,TWSE,46.44,1317955.0,兆豐藍籌30
2025-12-17,00692,TWSE,60.65,3695366.0,富邦公司治理
2025-12-17,00693U,TWSE,20.12,1529385.0,期街口S&P黃豆
2025-12-17,00700,TWSE,18.65,631520.0,富邦恒生國企
2025-12-17,00701,TWSE,29.05,4826693.0,國泰股利精選30
2025-12-17,00702,TWSE,23.27,117963.0,國泰標普低波高息
2025-12-17,00703,TWSE,22.06,183689.0,台新MSCI中國
2025-12-17,00706L,TWSE,20.33,2130691.0,期元大S&P日圓正2
2025-12-17,00708L,TWSE,93.4,4510621.0,期元大S&P黃金正2
2025-12-17,00709,TWSE,37.24,113417.0,富邦歐洲
2025-12-17,00710B,TWSE,18.96,298001.0,復華彭博非投等債
2025-12-17,00711B,TWSE,16.32,218138.0,復華彭博新興債
2025-12-17,00712,TWSE,9.19,33382409.0,復華富時不動產
2025-12-17,00713,TWSE,50.65,28067116.0,元大台灣高息低波
2025-12-17,00714,TWSE,19.96,98243.0,群益道瓊美國地產
2025-12-17,00715L,TWSE,19.31,37044981.0,期街口布蘭特正2
2025-12-17,00717,TWSE,15.17,345069.0,富邦美國特別股
2025-12-17,00728,TWSE,37.75,188788.0,第一金工業30
2025-12-17,00730,TWSE,23.11,426944.0,富邦臺灣優質高息
2025-12-17,00731,TWSE,69.15,763513.0,復華富時高息低波
2025-12-17,00733,TWSE,47.1,2133614.0,富邦臺灣中小
2025-12-17,00735,TWSE,56.75,1056913.0,國泰臺韓科技
2025-12-17,00736,TWSE,28.67,123632.0,國泰新興市場
2025-12-17,00737,TWSE,35.87,319461.0,國泰AI機器人
2025-12-17,00738U,TWSE,61.75,20681893.0,期元大道瓊白銀
2025-12-17,00739,TWSE,26.79,105803.0,元大MSCI A股
2025-12-17,00752,TWSE,26.78,5826429.0,中信中國50
2025-12-17,00753L,TWSE,12.85,22370242.0,中信中國50正2
2025-12-17,00757,TWSE,116.4,5205125.0,統一FANG+
2025-12-17,00762,TWSE,83.4,1266019.0,元大全球AI
2025-12-17,00763U,TWSE,32.18,2628873.0,期街口道瓊銅
2025-12-17,00770,TWSE,57.95,1859290.0,國泰北美科技
2025-12-17,00771,TWSE,16.16,44772.0,元大US高息特別股
2025-12-17,00775B,TWSE,32.54,92970.0,新光投等債15+
2025-12-17,00783,TWSE,26.04,80765.0,富邦中証500
2025-12-17,00830,TWSE,60.75,53067486.0,國泰費城半導體
2025-12-17,00850,TWSE,57.4,2097041.0,元大臺灣ESG永續
2025-12-17,00851,TWSE,56.4,43013.0,台新全球AI
2025-12-17,00852L,TWSE,30.79,108174.0,國泰美國道瓊正2
2025-12-17,00861,TWSE,57.5,156262.0,元大全球未來通訊
2025-12-17,00865B,TWSE,47.18,5156423.0,國泰US短期公債
2025-12-17,00875,TWSE,37.9,237906.0,國泰網路資安
2025-12-17,00876,TWSE,53.2,467972.0,元大全球5G
2025-12-17,00878,TWSE,21.91,130805646.0,國泰永續高股息
2025-12-17,00881,TWSE,34.3,61303481.0,國泰台灣科技龍頭
2025-12-17,00882,TWSE,15.26,13680084.0,中信中國高股息
2025-12-17,00885,TWSE,18.09,7702375.0,富邦越南
2025-12-17,00891,TWSE,20.71,18955752.0,中信關鍵半導體
2025-12-17,00892,TWSE,22.55,1627430.0,富邦台灣半導體
2025-12-17,00893,TWSE,32.87,1353709.0,國泰智能電動車
2025-12-17,00894,TWSE,28.67,4052404.0,中信小資高價30
2025-12-17,00895,TWSE,39.88,1565900.0,富邦未來車
2025-12-17,00896,TWSE,19.44,14280135.0,中信綠能及電動車
2025-12-17,00897,TWSE,8.71,405604.0,富邦基因免疫生技
2025-12-17,00898,TWSE,7.86,836304.0,國泰基因免疫革命
2025-12-17,00899,TWSE,20.83,786628.0,FT潔淨能源
2025-12-17,00900,TWSE,14.04,44738168.0,富邦特選高股息30
2025-12-17,00901,TWSE,26.12,3540522.0,永豐智能車供應鏈
2025-12-17,00902,TWSE,13.09,2034249.0,中信電池及儲能
2025-12-17,00903,TWSE,17.59,829988.0,富邦元宇宙
2025-12-17,00904,TWSE,24.79,9851922.0,新光臺灣半導體30
2025-12-17,00905,TWSE,17.99,3447673.0,FT臺灣Smart
2025-12-17,00907,TWSE,15.19,1500388.0,永豐優息存股
2025-12-17,00908,TWSE,13.89,102471.0,富邦入息REITs+
2025-12-17,00909,TWSE,40.79,7753466.0,國泰數位支付服務
2025-12-17,00910,TWSE,46.44,3365821.0,第一金太空衛星
2025-12-17,00911,TWSE,34.68,722298.0,兆豐洲際半導體
2025-12-17,00912,TWSE,22.48,1382784.0,中信臺灣智慧50
2025-12-17,00913,TWSE,25.9,709825.0,兆豐台灣晶圓製造
2025-12-17,00915,TWSE,22.69,11797457.0,凱基優選高股息30
2025-12-17,00916,TWSE,27.19,419909.0,國泰全球品牌50
2025-12-17,00917,TWSE,26.46,4406876.0,中信特選金融
2025-12-17,00918,TWSE,22.62,40828834.0,大華優利高填息30
2025-12-17,00919,TWSE,22.42,147680592.0,群益台灣精選高息
2025-12-17,00920,TWSE,18.64,724274.0,富邦ESG綠色電力
2025-12-17,00921,TWSE,17.43,647361.0,兆豐龍頭等權重
2025-12-17,00922,TWSE,27.08,26106571.0,國泰台灣領袖50
2025-12-17,00923,TWSE,27.23,6637650.0,群益台ESG低碳50
2025-12-17,00924,TWSE,29.19,4113707.0,復華S&P500成長
2025-12-17,00926,TWSE,23.32,1702949.0,凱基全球菁英55
2025-12-17,00927,TWSE,22.59,31637151.0,群益半導體收益
2025-12-17,00929,TWSE,18.26,41766000.0,復華台灣科技優息
2025-12-17,00930,TWSE,17.34,3373849.0,永豐ESG低碳高息
2025-12-17,00932,TWSE,14.2,1843121.0,兆豐永續高息等權
2025-12-17,00934,TWSE,21.04,6448479.0,中信成長高股息
2025-12-17,00935,TWSE,31.66,7227617.0,野村臺灣新科技50
2025-12-17,00936,TWSE,16.18,4886695.0,台新永續高息中小
2025-12-17,00938,TWSE,17.84,2805023.0,凱基優選30
2025-12-17,00939,TWSE,14.76,24290341.0,統一台灣高息動能
2025-12-17,00940,TWSE,9.28,46043612.0,元大台灣價值高息
2025-12-17,00941,TWSE,17.94,7486506.0,中信上游半導體
2025-12-17,00943,TWSE,14.31,526403.0,兆豐電子高息等權
2025-12-17,00944,TWSE,14.58,1277997.0,野村趨勢動能高息
2025-12-17,00945B,TWSE,14.53,6807287.0,凱基美國非投等債
2025-12-17,00946,TWSE,9.6,12298870.0,群益科技高息成長
2025-12-17,00947,TWSE,19.92,4511649.0,台新臺灣IC設計
2025-12-17,00949,TWSE,18.53,1364672.0,復華日本龍頭
2025-12-17,00951,TWSE,11.87,4372523.0,台新日本半導體
2025-12-17,00952,TWSE,12.04,3964816.0,凱基台灣AI50
2025-12-17,00953B,TWSE,9.76,50042687.0,群益優選非投等債
2025-12-17,00954,TWSE,12.7,2205130.0,中信日本半導體
2025-12-17,00956,TWSE,11.53,482296.0,中信日經高股息
2025-12-17,00960,TWSE,14.31,556657.0,野村全球航運龍頭
2025-12-17,00961,TWSE,9.49,5661178.0,FT臺灣永續高息
2025-12-17,00962,TWSE,10.87,412571.0,台新AI優息動能
2025-12-17,00963,TWSE,11.57,922582.0,中信全球高股息
2025-12-17,00964,TWSE,11.81,2370875.0,中信亞太高股息
2025-12-17,00965,TWSE,23.45,8295740.0,元大航太防衛科技
2025-12-17,00971,TWSE,15.99,1612221.0,野村美國研發龍頭
2025-12-17,00972,TWSE,18.13,68864.0,野村日本動能高息
2025-12-17,009800,TWSE,11.07,3845133.0,中信NASDAQ
2025-12-17,009801,TWSE,11.13,2076513.0,中信美國創新科技
2025-12-17,009802,TWSE,11.56,7688832.0,富邦旗艦50
2025-12-17,009803,TWSE,13.57,3409437.0,保德信市值動能50
2025-12-17,009804,TWSE,15.24,1903322.0,聯邦台精彩50
2025-12-17,009805,TWSE,12.7,12242743.0,新光美國電力基建
2025-12-17,009808,TWSE,20.59,1320694.0,華南永昌優選50
2025-12-17,009809,TWSE,10.96,3243532.0,富邦淨零ESG50
2025-12-17,00980A,TWSE,15.39,15422092.0,主動野村臺灣優選
2025-12-17,009810,TWSE,18.62,189697.0,保德信全球藍籌
2025-12-17,009811,TWSE,11.74,5689271.0,統一美國50
2025-12-17,009812,TWSE,10.84,1496928.0,野村日本東證
2025-12-17,009813,TWSE,10.54,17530800.0,貝萊德標普卓越50
2025-12-17,00981A,TWSE,16.82,131759034.0,主動統一台股增長
2025-12-17,00981T,TWSE,10.79,3690888.0,平衡凱基雙核收息
2025-12-17,00982A,TWSE,14.69,53548717.0,主動群益台灣強棒
2025-12-17,00982D,TWSE,10.14,2073008.0,主動富邦動態入息
2025-12-17,00982T,TWSE,10.6,8734898.0,平衡兆豐台美動能
2025-12-17,00983A,TWSE,11.92,4236210.0,主動中信ARK創新
2025-12-17,00983D,TWSE,10.23,1150748.0,主動富邦複合收益
2025-12-17,00984A,TWSE,11.27,8951056.0,主動安聯台灣高息
2025-12-17,00985A,TWSE,13.88,12845320.0,主動野村台灣50
2025-12-17,00985B,TWSE,10.32,12208048.0,群益ESG投等債0-5
2025-12-17,00986A,TWSE,11.64,1073983.0,主動台新龍頭成長
2025-12-17,00987A,TWSE,10.05,19393242.0,主動台新優勢成長
2025-12-17,00988A,TWSE,10.4,47647291.0,主動統一全球創新
2025-12-17,00989A,TWSE,15.21,3460848.0,主動摩根美國科技
2025-12-17,00990A,TWSE,10.3,56596403.0,主動元大AI新經濟
2025-12-17,00991A,TWSE,10.43,89901301.0,主動復華未來50
2025-12-17,00992A,TWSE,10.42,64181701.0,主動群益科技創新
2025-12-17,01001T,TWSE,11.64,20000.0,土銀富邦R1
2025-12-17,01002T,TWSE,14.4,90010.0,土銀國泰R1
2025-12-17,01004T,TWSE,10.67,60000.0,土銀富邦R2
2025-12-17,01007T,TWSE,13.23,7000.0,兆豐國泰R2
2025-12-17,01009T,TWSE,6.8,43320.0,王道圓滿R1
2025-12-17,01010T,TWSE,10.03,9136.0,京城樂富R1
2025-12-17,020000,TWSE,18.16,1000.0,富邦特選蘋果N
2025-12-17,020011,TWSE,10.52,5000.0,統一微波高息20N
2025-12-17,020012,TWSE,14.12,2000.0,富邦行動通訊N
2025-12-17,02001L,TWSE,54.15,112000.0,富邦蘋果正二N
2025-12-17,02001R,TWSE,0.83,1106000.0,富邦蘋果反一N
2025-12-17,020020,TWSE,16.27,87000.0,元大台股領航N
2025-12-17,020028,TWSE,13.31,21000.0,元大特選電動車N
2025-12-17,020029,TWSE,9.81,64000.0,元大ESG高股息N
2025-12-17,020030,TWSE,9.01,2000.0,統一智慧電動車N
2025-12-17,020031,TWSE,6.07,103000.0,統一IC設計臺灣N
2025-12-17,020032,TWSE,7.91,4000.0,元大綠能N
2025-12-17,020034,TWSE,7.45,132000.0,元大IC設計N
2025-12-17,020037,TWSE,8.46,14000.0,元大金融高股息N
2025-12-17,020038,TWSE,7.58,48000.0,元大ESG配息N
2025-12-17,020039,TWSE,9.53,123000.0,元大加權N
2025-12-17,1101,TWSE,23.1,30457336.0,台泥
2025-12-17,1101B,TWSE,45.3,4377.0,台泥乙特
2025-12-17,1102,TWSE,37.8,21026142.0,亞泥
2025-12-17,1103,TWSE,13.75,437756.0,嘉泥
2025-12-17,1104,TWSE,29.75,442632.0,環泥
2025-12-17,1108,TWSE,14.9,220210.0,幸福
2025-12-17,1109,TWSE,15.5,109041.0,信大
2025-12-17,1110,TWSE,16.15,88294.0,東泥
2025-12-17,1201,TWSE,14.4,791960.0,味全
2025-12-17,1203,TWSE,39.65,27332.0,味王
2025-12-17,1210,TWSE,51.4,1271575.0,大成
2025-12-17,1213,TWSE,10.55,5001.0,大飲
2025-12-17,1215,TWSE,133.0,858185.0,卜蜂
2025-12-17,1216,TWSE,77.0,10628462.0,統一
2025-12-17,1217,TWSE,10.45,286800.0,愛之味
2025-12-17,1218,TWSE,18.1,615424.0,泰山
2025-12-17,1219,TWSE,13.35,567274.0,福壽
2025-12-17,1220,TWSE,12.5,57607.0,台榮
2025-12-17,1225,TWSE,28.4,186102.0,福懋油
2025-12-17,1227,TWSE,30.0,1327773.0,佳格
2025-12-17,1229,TWSE,46.25,4206255.0,聯華
2025-12-17,1231,TWSE,94.0,1063732.0,聯華食
2025-12-17,1232,TWSE,144.0,56929.0,大統益
2025-12-17,1233,TWSE,32.1,36467.0,天仁
2025-12-17,1234,TWSE,37.55,174879.0,黑松
2025-12-17,1235,TWSE,45.65,2195.0,興泰
2025-12-17,1236,TWSE,25.45,69071.0,宏亞
2025-12-17,1256,TWSE,143.0,40324.0,鮮活果汁-KY
2025-12-17,1301,TWSE,38.0,16752075.0,台塑
2025-12-17,1303,TWSE,55.6,82573213.0,南亞
2025-12-17,1304,TWSE,10.45,4522022.0,台聚
2025-12-17,1305,TWSE,10.6,1131496.0,華夏
2025-12-17,1307,TWSE,30.8,734269.0,三芳
2025-12-17,1308,TWSE,12.7,995890.0,亞聚
2025-12-17,1309,TWSE,10.95,1132732.0,台達化
2025-12-17,1310,TWSE,8.58,1096662.0,台苯
2025-12-17,1312,TWSE,11.15,3759958.0,國喬
2025-12-17,1313,TWSE,9.73,2537215.0,聯成
2025-12-17,1314,TWSE,7.68,19728863.0,中石化
2025-12-17,1315,TWSE,64.2,15496.0,達新
2025-12-17,1316,TWSE,14.55,3521276.0,上曜
2025-12-17,1319,TWSE,97.1,1651349.0,東陽
2025-12-17,1321,TWSE,34.75,136101.0,大洋
2025-12-17,1323,TWSE,19.5,23000.0,永裕
2025-12-17,1324,TWSE,11.55,510751.0,地球
2025-12-17,1325,TWSE,29.95,416264.0,恆大
2025-12-17,1326,TWSE,30.45,12291876.0,台化
2025-12-17,1337,TWSE,4.76,271902.0,再生-KY
2025-12-17,1338,TWSE,20.1,50121.0,廣華-KY
2025-12-17,1339,TWSE,42.85,67581.0,昭輝
2025-12-17,1340,TWSE,6.7,1148061.0,勝悅-KY
2025-12-17,1341,TWSE,57.7,13000.0,富林-KY
2025-12-17,1342,TWSE,88.5,108899.0,八貫
2025-12-17,1402,TWSE,27.7,5155315.0,遠東新
2025-12-17,1409,TWSE,14.45,6857128.0,新纖
2025-12-17,1410,TWSE,34.4,41028.0,南染
2025-12-17,1413,TWSE,10.0,35131.0,宏洲
2025-12-17,1416,TWSE,11.9,227467.0,廣豐
2025-12-17,1417,TWSE,8.77,187633.0,嘉裕
2025-12-17,1418,TWSE,20.15,37692.0,東華
2025-12-17,1419,TWSE,66.6,184560.0,新紡
2025-12-17,1423,TWSE,38.3,45016.0,利華
2025-12-17,1432,TWSE,18.1,215166.0,大魯閣
2025-12-17,1434,TWSE,15.6,2146416.0,福懋
2025-12-17,1435,TWSE,22.1,2172.0,中福
2025-12-17,1436,TWSE,63.0,314102.0,華友聯
2025-12-17,1437,TWSE,34.15,164009.0,勤益控
2025-12-17,1438,TWSE,33.4,66345.0,三地開發
2025-12-17,1439,TWSE,29.1,31233.0,雋揚
2025-12-17,1440,TWSE,13.1,1074981.0,南紡
2025-12-17,1441,TWSE,10.25,30109.0,大東
2025-12-17,1442,TWSE,29.0,2173498.0,名軒
2025-12-17,1443,TWSE,27.35,31933.0,立益物流
2025-12-17,1444,TWSE,5.97,1289168.0,力麗
2025-12-17,1445,TWSE,12.65,110802.0,大宇
2025-12-17,1446,TWSE,18.15,130259.0,宏和
2025-12-17,1447,TWSE,5.17,1402969.0,力鵬
2025-12-17,1449,TWSE,11.1,874368.0,佳和
2025-12-17,1451,TWSE,17.2,161449.0,年興
2025-12-17,1452,TWSE,11.7,86517.0,宏益
2025-12-17,1453,TWSE,12.35,45337.0,大將
2025-12-17,1454,TWSE,12.9,37189.0,台富
2025-12-17,1455,TWSE,7.55,526460.0,集盛
2025-12-17,1456,TWSE,13.25,37712.0,怡華
2025-12-17,1457,TWSE,15.6,114995.0,宜進
2025-12-17,1459,TWSE,11.85,126435.0,聯發
2025-12-17,1460,TWSE,6.39,365708.0,宏遠
2025-12-17,1463,TWSE,17.9,539889.0,強盛新
2025-12-17,1464,TWSE,10.95,936702.0,得力
2025-12-17,1465,TWSE,12.55,13838.0,偉全
2025-12-17,1466,TWSE,13.7,184108.0,聚隆
2025-12-17,1467,TWSE,7.23,177752.0,南緯
2025-12-17,1468,TWSE,11.9,35000.0,昶和
2025-12-17,1470,TWSE,22.75,2058.0,大統新創
2025-12-17,1471,TWSE,8.73,391501.0,首利
2025-12-17,1472,TWSE,87.8,39935.0,三洋實業
2025-12-17,1473,TWSE,23.9,165945.0,台南
2025-12-17,1474,TWSE,10.6,322010.0,弘裕
2025-12-17,1475,TWSE,30.65,21253.0,業旺
2025-12-17,1476,TWSE,378.5,1351238.0,儒鴻
2025-12-17,1477,TWSE,287.0,1349053.0,聚陽
2025-12-17,1503,TWSE,168.0,1101546.0,士電
2025-12-17,1504,TWSE,83.7,10893609.0,東元
2025-12-17,1506,TWSE,11.6,84086.0,正道
2025-12-17,1512,TWSE,7.44,137085.0,瑞利
2025-12-17,1513,TWSE,147.0,2329925.0,中興電
2025-12-17,1514,TWSE,96.9,1712023.0,亞力
2025-12-17,1515,TWSE,26.75,620756.0,力山
2025-12-17,1516,TWSE,21.8,105798.0,川飛
2025-12-17,1517,TWSE,10.65,464668.0,利奇
2025-12-17,1519,TWSE,737.0,1835459.0,華城
2025-12-17,1521,TWSE,23.5,47340.0,大億
2025-12-17,1522,TWSE,44.95,1186918.0,堤維西
2025-12-17,1524,TWSE,27.45,876648.0,耿鼎
2025-12-17,1525,TWSE,62.9,13700.0,江申
2025-12-17,1526,TWSE,16.8,35155.0,日馳
2025-12-17,1527,TWSE,32.55,274799.0,鑽全
